Gene.Name	Gene.ID
LRP1	AT5G12330
NA	NA
AT5G12450	AT5G12450
RER4	AT5G12470
NFYA1	AT5G12840
NA	NA
AT5G12940	AT5G12940
CLE40	AT5G12990
CUV	AT5G13010
AT5G13100	AT5G13100
PNSL5	AT5G13120
PBS1	AT5G13160
SWEET15	AT5G13170
AT5G01985	AT5G01985
AT5G13200	AT5G13200
AT5G02055	AT5G02055
PCMP-H89	AT5G13230
AT5G13240	AT5G13240
AT5G13260	AT5G13260
PCMP-H90	AT5G13270
AK1	AT5G13280
NA	NA
NA	NA
AGD3	AT5G13300
GH3.12	AT5G13320
AT5G13350	AT5G13350
AT5G13370	AT5G13370
AT5G13390	AT5G13390
AT5G13440	AT5G13440
AAC2	AT5G13490
AT5G13500	AT5G13500
KEG	AT5G13530
NA	NA
AT5G13590	AT5G13590
CHLH	AT5G13630
AT5G13650	AT5G13650
PAO1	AT5G13700
SIGD	AT5G13730
AT5G13760	AT5G13760
AT5G13770	AT5G13770
TRP4	AT5G13820
CHS	AT5G13930
AT5G02125	AT5G02125
AT5G13950	AT5G13950
AT5G13970	AT5G13970
AT5G02135	AT5G02135
LA1	AT5G14090
AT5G14140	AT5G14140
AT5G14160	AT5G14160
LIP2	AT5G14180
NA	NA
AT5G02175	AT5G02175
AT5G14260	AT5G14260
CXE16	AT5G14310
AT5G14350	AT5G14350
AGP6	AT5G14380
AT5G14390	AT5G14390
AT5G14440	AT5G14440
AT5G14460	AT5G14460
GLCAK2	AT5G14470
AT5G14500	AT5G14500
p_MI0001018	AT5G14545
ASK5	AT5G14640
AT5G14680	AT5G14680
AT5G14710	AT5G14710
AT5G14720	AT5G14720
BCA2	AT5G14740
AO	AT5G14760
AT5G14770	AT5G14770
AT5G14770	AT5G14770
PROC1	AT5G14800
CNGC18	AT5G14870
SAG101	AT5G14930
AT5G14970	AT5G14970
AT5G15008	AT5G15008
AT5G15010	AT5G15010
AT5G15140	AT5G15140
PRE2	AT5G15160
TDP1	AT5G15170
AT5G15175	AT5G15175
AT5G15190	AT5G15190
GASA4	AT5G15230
AT5G15260	AT5G15260
CASP5	AT5G15290
SPX4	AT5G15330
AT5G15430	AT5G15430
EDL1	AT5G15440
CLPB3	AT5G15450
AT5G15480	AT5G15480
AT5G15500	AT5G15500
AT5G15570	AT5G15570
LNG1	AT5G15580
SP1L4	AT5G15600
RGP2	AT5G15650
AT5G15690	AT5G15690
AT5G15710	AT5G15710
AT5G15802	AT5G15802
AT5G15805	AT5G15805
AT5G15815	AT5G15815
AT5G15820	AT5G15820
AT5G02465	AT5G02465
p_MI0005442	AT5G15833
ICME	AT5G15860
AT5G15910	AT5G15910
SAMDC2	AT5G15950
KIN2	AT5G15970
AT5G16010	AT5G16010
NA	NA
GRF5	AT5G16050
AT5G16090	AT5G16090
AT5G16100	AT5G16100
AT5G16120	AT5G16120
CRS2B	AT5G16140
CSLA11	AT5G16190
AT5G16200	AT5G16200
AT5G16210	AT5G16210
AT5G16220	AT5G16220
S-ACP-DES1	AT5G16240
AT5G16260	AT5G16260
VAT1	AT5G16290
AAE5	AT5G16370
AT5G16400	AT5G16400
SEI1	AT5G16460
AT5G16520	AT5G16520
AT5G16550	AT5G16550
KAN1	AT5G16560
AT5G16600	AT5G16600
TIC40	AT5G16620
RAD4	AT5G16630
AT5G16650	AT5G16650
ITPK1	AT5G16760
DOT2	AT5G16780
AT5G16810	AT5G16810
HSFA1B	AT5G16820
SYP21	AT5G16830
AT5G16890	AT5G16890
CSLD2	AT5G16910
AT5G16940	AT5G16940
AT5G16950	AT5G16950
P1	AT5G16970
AT5G17000	AT5G17000
AT5G17010	AT5G17010
UGT78D2	AT5G17050
AT5G17190	AT5G17190
PSY1	AT5G17230
SDG40	AT5G17240
AT5G17250	AT5G17250
AT5G17280	AT5G17280
ATG5	AT5G17290
RVE1	AT5G17300
RVE1	AT5G17300
AT5G17360	AT5G17360
AT5G17360	AT5G17360
AT5G17460	AT5G17460
RGL3	AT5G17490
PEX19-2	AT5G17550
BOLA4	AT5G17560
PEX19-2	AT5G17550
AT5G17660	AT5G17660
AT5G17670	AT5G17670
DTX25	AT5G17700
AT5G17710	AT5G17710
AT5G17760	AT5G17760
BDG4	AT5G17780
AT5G02775	AT5G02775
AT5G17847	AT5G17847
CCX2	AT5G17850
CCX1	AT5G17860
AT5G17910	AT5G17910
MS1	AT5G17920
PAT1	AT5G17990
AT5G18040	AT5G18040
AT5G18190	AT5G18190
AT5G18245	AT5G18245
AT5G18270	AT5G18270
SIP1-2	AT5G18290
PUB48	AT5G18340
AT5G18400	AT5G18400
AT5G18400	AT5G18400
AT5G18440	AT5G18440
AT5G18460	AT5G18460
AT5G18470	AT5G18470
AT5G18510	AT5G18510
ERF086	AT5G18560
AT5G18610	AT5G18610
AT5G18630	AT5G18630
AT5G18640	AT5G18640
AGP25	AT5G18690
AT5G18748	AT5G18748
AT5G18750	AT5G18750
SPL7	AT5G18830
AT5G18850	AT5G18850
P4H4	AT5G18900
AT5G18933	AT5G18933
AT5G02925	AT5G02925
AT5G18940	AT5G18940
BPM1	AT5G19000
MPK16	AT5G19010
AT5G19030	AT5G19030
AT5G19060	AT5G19060
AT5G19060	AT5G19060
AT5G19070	AT5G19070
NA	NA
NA	NA
AT5G19140	AT5G19140
TBL11	AT5G19160
AT5G19170	AT5G19170
NA	NA
AT5G03065	AT5G03065
AT5G19300	AT5G19300
ROPGAP7	AT5G19390
SMG7	AT5G19400
AT5G19430	AT5G19430
MED19B	AT5G19480
AT5G19590	AT5G19590
OFP8	AT5G19650
AT5G19680	AT5G19680
STT3A	AT5G19690
TUBA5	AT5G19780
AT5G19830	AT5G19830
AT5G19850	AT5G19850
AT5G19900	AT5G19900
PGR	AT5G19930
PAP8	AT5G19940
RAN1	AT5G20010
RAN2	AT5G20020
NUDT19	AT5G20070
AT5G20190	AT5G20190
AT5G20220	AT5G20220
RFS6	AT5G20250
RFS6	AT5G20250
SPS1	AT5G20280
AT5G20360	AT5G20360
MOB2B	AT5G20430
AT5G20450	AT5G20450
AT5G03135	AT5G03135
XI-K	AT5G20490
AL5	AT5G20510
COPT5	AT5G20650
AT5G20660	AT5G20660
TBL16	AT5G20680
AT5G20700	AT5G20700
AT5G03205	AT5G03205
AT5G03205	AT5G03205
AT5G20790	AT5G20790
SUS1	AT5G20830
SAC4	AT5G20840
TIFY3B	AT5G20900
AT5G21040	AT5G21040
AT5G21060	AT5G21060
AT5G21070	AT5G21070
EIL2	AT5G21120
AT5G21125	AT5G21125
KINB1	AT5G21170
AT5G21378	AT5G21378
ndhU	AT5G21430
NA	NA
YLMG2	AT5G21920
PAA2	AT5G21930
AT5G21940	AT5G21940
AT5G21940	AT5G21940
AT5G21950	AT5G21950
ERF016	AT5G21960
AT5G03325	AT5G03325
RFC1	AT5G22010
AT5G22040	AT5G22040
AT5G22070	AT5G22070
AT5G22080	AT5G22080
AT5G22080	AT5G22080
AT5G22140	AT5G22140
AT5G22210	AT5G22210
NA	NA
NAC089	AT5G22290
VAMP714	AT5G22360
AT5G03395	AT5G03395
AT5G22450	AT5G22450
AT5G22460	AT5G22460
AT5G22480	AT5G22480
AT5G22520	AT5G22520
AT5G22620	AT5G22620
TIC100	AT5G22640
AT5G22680	AT5G22680
AT5G22730	AT5G22730
AT5G22730	AT5G22730
NA	NA
AT5G22750	AT5G22750
AT5G22760	AT5G22760
AT5G22785	AT5G22785
AT5G22788	AT5G22788
AT5G22880	AT5G22880
CHX9	AT5G22910
VPS24-1	AT5G22950
AAE17	AT5G23050
AT5G23100	AT5G23100
HCF136	AT5G23120
AT5G23200	AT5G23200
NIC2	AT5G23230
AT5G23240	AT5G23240
TT16	AT5G23260
TCP7	AT5G23280
AT5G23290	AT5G23290
RIBF1	AT5G23330
AT5G23380	AT5G23380
AT5G23390	AT5G23390
AT5G03595	AT5G03595
HMGB7	AT5G23420
NA	NA
AT5G23470	AT5G23470
AT5G23480	AT5G23480
AT5G23520	AT5G23520
AT5G23575	AT5G23575
AT5G23610	AT5G23610
PDR2	AT5G23630
AT5G23690	AT5G23690
AT5G23700	AT5G23700
RUP2	AT5G23730
NA	NA
AT5G23760	AT5G23760
CPSF100	AT5G23880
AT5G23908	AT5G23908
KIN10C	AT5G23910
AT5G23930	AT5G23930
AT5G24000	AT5G24000
SLAH3	AT5G24030
AT5G24060	AT5G24060
PER61	AT5G24070
AT5G24130	AT5G24130
AT5G24200	AT5G24200
AT5G24230	AT5G24230
SS1	AT5G24300
AT5G24316	AT5G24316
AT5G24318	AT5G24318
MIP2	AT5G24350
YSL2	AT5G24380
AT5G24390	AT5G24390
AT5G24450	AT5G24450
AT5G24460	AT5G24460
APRR5	AT5G24470
AT5G03755	AT5G03755
AT5G24480	AT5G24480
DMR6	AT5G24530
NA	NA
AT5G24575	AT5G24575
NAC091	AT5G24590
AT5G03785	AT5G03785
BIN4	AT5G24630
AT5G24710	AT5G24710
AT5G24735	AT5G24735
AT5G24760	AT5G24760
AT5G24810	AT5G24810
AT5G24830	AT5G24830
CRYD	AT5G24850
NA	NA
AT5G24870	AT5G24870
AT5G24879	AT5G24879
COL4	AT5G24930
AT5G24970	AT5G24970
AT5G24980	AT5G24980
AT5G24970	AT5G24970
AT5G25000	AT5G25000
AT5G25020	AT5G25020
AT5G25070	AT5G25070
AT5G25080	AT5G25080
TMN9	AT5G25100
CYP71B11	AT5G25120
CYP71B12	AT5G25130
TAF5	AT5G25150
CYP71B14	AT5G25180
AT5G25210	AT5G25210
KNAT3	AT5G25220
KNAT3	AT5G25220
AT5G25240	AT5G25240
AT5G25280	AT5G25280
AT5G25460	AT5G25460
B'IOTA	AT5G25510
AT5G25520	AT5G25520
AT5G25560	AT5G25560
AT5G25590	AT5G25590
AT5G04035	AT5G04035
AT5G25630	AT5G25630
AT5G04065	AT5G04065
TCX7	AT5G25790
AT5G04125	AT5G04125
NADP-ME3	AT5G25880
AT5G04185	AT5G04185
AT5G26010	AT5G26010
HEM15	AT5G26030
HDA2	AT5G26040
AT5G26146	AT5G26146
PMIR2	AT5G26160
AL4	AT5G26210
MAKR1	AT5G26230
AT5G26280	AT5G26280
AT5G26330	AT5G26330
AT5G26330	AT5G26330
AT5G26673	AT5G26673
RH3	AT5G26742
AT5G26730	AT5G26730
CpNIFS3	AT5G26600
AT5G26770	AT5G26770
IREG3	AT5G26820
AT5G26880	AT5G26880
AT5G26910	AT5G26910
DPD1	AT5G26940
SYP41	AT5G26980
ATK4	AT5G27000
NHX1	AT5G27150
AT5G27170	AT5G27170
GID1C	AT5G27320
AT5G27395	AT5G27395
ATL31	AT5G27420
AT5G27430	AT5G27430
PNC2	AT5G27520
ALY1	AT5G27610
ACBP5	AT5G27630
TIF3B1	AT5G27640
AT5G27650	AT5G27650
AT5G27670	AT5G27670
AT5G27690	AT5G27690
AT5G27710	AT5G27710
AT5G04435	AT5G04435
AT5G27760	AT5G27760
NA	NA
AT5G27920	AT5G27920
AT5G04595	AT5G04595
AT5G27970	AT5G27970
AT5G28000	AT5G28000
AT5G28040	AT5G28040
AT5G28050	AT5G28050
NA	NA
RPS24B	AT5G28060
AT5G04685	AT5G04685
AT5G28160	AT5G28160
AT5G28262	AT5G28262
NA	NA
AT5G04715	AT5G04715
NA	NA
AT5G28300	AT5G28300
AT5G28463	AT5G28463
AT5G04765	AT5G04765
MED37A	AT5G28540
AT5G28610	AT5G28610
AT5G28620	AT5G28620
AT5G28740	AT5G28740
AT5G04815	AT5G04815
BZIP63	AT5G28770
NA	NA
PHL1	AT5G29000
RPS1	AT5G30510
AT5G32450	AT5G32450
NA	NA
TYRAAT1	AT5G34930
OS9	AT5G35080
AT5G35180	AT5G35180
AT5G35210	AT5G35210
NA	NA
AT5G35370	AT5G35370
CIPK24	AT5G35410
AT5G35430	AT5G35430
RPP8L3	AT5G35450
AT5G35460	AT5G35460
AT5G35580	AT5G35580
AT5G35737	AT5G35737
AT5G05275	AT5G05275
AT5G05295	AT5G05295
NA	NA
APG1	AT5G35790
NA	NA
PHYC	AT5G35840
NA	NA
AT5G35970	AT5G35970
AT5G36000	AT5G36000
AT5G36100	AT5G36100
PRFB1	AT5G36170
CALS4	AT5G36870
AT5G36907	AT5G36907
NA	NA
AT5G37010	AT5G37010
ARF8	AT5G37020
SWC6	AT5G37055
AT5G37070	AT5G37070
AT5G37170	AT5G37170
AT5G37247	AT5G37247
RVE2	AT5G37260
AT5G05455	AT5G05455
WSD1	AT5G37300
TMN4	AT5G37310
AT5G37340	AT5G37340
AT5G37350	AT5G37350
AT5G37475	AT5G37475
AT5G37485	AT5G37485
NA	NA
AT5G37560	AT5G37560
GLN1-1	AT5G37600
HSP15.7	AT5G37670
AT5G37680	AT5G37680
NA	NA
NA	NA
OXP1	AT5G37830
AT5G38020	AT5G38020
AT5G38050	AT5G38050
AT5G38200	AT5G38200
LRK10L-1.3	AT5G38210
LRK10L-2.2	AT5G38240
NA	NA
RBCS-3B	AT5G38410
RBCS-2B	AT5G38420
GRF3	AT5G38480
RBL9	AT5G38510
PERK8	AT5G38560
CYB561B	AT5G38630
AT5G38670	AT5G38670
POX2	AT5G38710
AT5G05785	AT5G05785
AT5G38830	AT5G38830
AUG5	AT5G38880
AT5G05875	AT5G05875
AT5G38990	AT5G38990
PMAT1	AT5G39050
AT5G39090	AT5G39090
UGD4	AT5G39320
PCMP-E16	AT5G39350
AT5G39410	AT5G39410
AT5G39450	AT5G39450
NA	NA
NA	NA
AT5G39535	AT5G39535
AT5G39570	AT5G39570
PER62	AT5G39580
AT5G39590	AT5G39590
NAC92	AT5G39610
AT5G39650	AT5G39650
CDF2	AT5G39660
CDF2	AT5G39660
AT5G39720	AT5G39720
AT5G39730	AT5G39730
AT5G39770	AT5G39770
PRE1	AT5G39860
AT5G39960	AT5G39960
AT5G40080	AT5G40080
AT5G40153	AT5G40153
ATL46	AT5G40250
SWEET8	AT5G40260
AT5G40270	AT5G40270
AT5G40340	AT5G40340
AT5G06035	AT5G06035
NA	NA
AT5G06065	AT5G06065
GB210	AT5G40480
AT5G40600	AT5G40600
DHAPRD	AT5G40610
SDH2-2	AT5G40650
AT5G40670	AT5G40670
AGP24	AT5G40730
AUG6	AT5G40740
AT5G40790	AT5G40790
AT5G40790	AT5G40790
AT5G40790	AT5G40790
CYC12	AT5G40810
AT5G40830	AT5G40830
SYN2	AT5G40840
AT5G40860	AT5G40860
CLC-A	AT5G40890
AT5G06085	AT5G06085
AT5G40945	AT5G40945
RPL27	AT5G40950
HHT1	AT5G41040
PAT06	AT5G41060
GDPD2	AT5G41080
GDPD2	AT5G41080
AT5G41100	AT5G41100
AT5G41110	AT5G41110
AT5G41130	AT5G41130
AT5G41140	AT5G41140
AT5G41170	AT5G41170
AT5G41190	AT5G41190
GSTT1	AT5G41210
GSTT2	AT5G41240
AT5G41310	AT5G41310
AT5G41330	AT5G41330
XPB2	AT5G41360
XPB1	AT5G41370
NA	NA
BEL1	AT5G41410
AT5G41450	AT5G41450
AT5G41471	AT5G41471
RTNLB4	AT5G41600
AT5G41620	AT5G41620
AT5G41670	AT5G41670
AT5G41690	AT5G41690
AT5G41760	AT5G41760
AT5G41780	AT5G41780
AT5G06255	AT5G06255
AT5G41960	AT5G41960
AT5G42000	AT5G42000
MED37F	AT5G42020
AT5G42053	AT5G42053
AT5G42092	AT5G42092
AT5G42092	AT5G42092
MFL1	AT5G42130
PER64	AT5G42180
ATL23	AT5G42200
SCPL42	AT5G42240
LCR57	AT5G42242
FTSH5	AT5G42270
AT5G42290	AT5G42290
AT5G42320	AT5G42320
CML37	AT5G42380
AT5G42430	AT5G42430
AT5G42620	AT5G42620
AT5G42635	AT5G42635
AT5G42700	AT5G42700
PGIC	AT5G42740
NA	NA
AT5G42760	AT5G42760
ZHD13	AT5G42780
AT5G42785	AT5G42785
IPK1	AT5G42810
AT5G42830	AT5G42830
NA	NA
AT5G42900	AT5G42900
AT5G42950	AT5G42950
UBC18	AT5G42990
RD21B	AT5G43060
AT5G43064	AT5G43064
AT5G06445	AT5G06445
AT5G43100	AT5G43100
AT5G43150	AT5G43150
AT5G43190	AT5G43190
AT5G43210	AT5G43210
AT5G43260	AT5G43260
SPL2	AT5G43270
SPL2	AT5G43270
AT5G43310	AT5G43310
MDH2	AT5G43330
AT5G43400	AT5G43400
ATL16	AT5G43420
ETFB	AT5G43430
AT5G43535	AT5G43535
AT5G43550	AT5G43550
PCFS5	AT5G43620
AT5G43630	AT5G43630
IAA4	AT5G43700
MNS4	AT5G43710
PNSB5	AT5G43750
AT5G43770	AT5G43770
AT5G43830	AT5G43830
HSFA6A	AT5G43840
AT5G43870	AT5G43870
NA	NA
NA	NA
XI-2	AT5G43900
AT5G06545	AT5G06545
AT5G44010	AT5G44010
DTX28	AT5G44050
PCS1	AT5G44070
ABCI21	AT5G44110
NA	NA
GLK2	AT5G44190
ALA2	AT5G44240
AT5G44250	AT5G44250
AT5G44270	AT5G44270
AT5G44320	AT5G44320
NA	NA
ANTR5	AT5G44370
AT5G44380	AT5G44380
AT5G44450	AT5G44450
RPI4	AT5G44520
AT5G44590	AT5G44590
AT5G44600	AT5G44600
MCM6	AT5G44635
GALS2	AT5G44670
NA	NA
AT5G44900	AT5G44900
AT5G06665	AT5G06665
DSS1(V)	AT5G45010
AT5G06695	AT5G06695
AT5G45030	AT5G45030
NA	NA
NPR3	AT5G45110
NA	NA
RPS4	AT5G45250
AT5G45275	AT5G45275
p_MI0000211	AT5G45307
CYP707A3	AT5G45340
NA	NA
RPA1C	AT5G45400
AT5G45420	AT5G45420
PHL11	AT5G45580
TAF14B	AT5G45600
AT5G45660	AT5G45660
FKBP13	AT5G45680
OBAP2A	AT5G45690
AT5G45720	AT5G45720
AT5G45745	AT5G45745
RABA1C	AT5G45750
NA	NA
CIPK20	AT5G45820
AT5G45840	AT5G45840
PYL12	AT5G45870
ATG7	AT5G45900
NA	NA
AT5G46020	AT5G46020
NA	NA
AT5G46090	AT5G46090
AT5G46100	AT5G46100
AT5G46170	AT5G46170
AT5G46170	AT5G46170
AT5G46230	AT5G46230
LARP6A	AT5G46250
AT5G06815	AT5G06815
CTPA1	AT5G46390
AT5G46410	AT5G46410
RPS6	AT5G46470
AT5G46580	AT5G46580
AT5G46595	AT5G46595
AP2M	AT5G46630
AT5G46680	AT5G46680
TRN2	AT5G46700
AT5G46720	AT5G46720
MYC3	AT5G46760
AT5G06880	AT5G06880
BOU	AT5G46800
AT5G46840	AT5G46840
AT5G46870	AT5G46870
NA	NA
AT5G46910	AT5G46910
UPF1	AT5G47010
AT5G47020	AT5G47020
AT5G47030	AT5G47030
LON2	AT5G47040
AT5G06945	AT5G06945
CKB1	AT5G47080
BI-1	AT5G47120
GATA27	AT5G47140
PVA21	AT5G47180
RABD2B	AT5G47200
AT5G47210	AT5G47210
AT5G47229	AT5G47229
AT5G06965	AT5G06965
AT5G47260	AT5G47260
RPS19	AT5G47320
AT5G07005	AT5G07005
AT5G47400	AT5G47400
AT5G47420	AT5G47420
PURU1	AT5G47435
TIP2-3	AT5G47450
AT5G47455	AT5G47455
SEC16B	AT5G47490
RABA5A	AT5G47520
AT5G47590	AT5G47590
ATL79	AT5G47610
NFYB2	AT5G47640
AT5G47680	AT5G47680
AT5G47690	AT5G47690
RPP1C	AT5G47700
GAUT4	AT5G47780
PFK2	AT5G47810
KIN4A	AT5G47820
KIN4A	AT5G47820
AT5G47860	AT5G47860
AT5G47870	AT5G47870
RPS27D	AT5G47930
RABA4C	AT5G47960
GFA2	AT5G48030
AT5G48040	AT5G48040
NA	NA
MMS19	AT5G48120
PAT1	AT5G48150
AT5G48200	AT5G48200
AT5G48240	AT5G48240
AT5G48240	AT5G48240
COL10	AT5G48250
APS1	AT5G48300
AT5G48380	AT5G48380
AT5G07125	AT5G07125
AT5G48465	AT5G48465
AT5G48470	AT5G48470
AT5G48480	AT5G48480
AT5G48500	AT5G48500
AT5G48510	AT5G48510
CRRSP55	AT5G48540
AT5G07185	AT5G07185
NA	NA
AT5G48610	AT5G48610
AT5G48655	AT5G48655
AT5G48657	AT5G48657
AT5G48675	AT5G48675
SDI1	AT5G48850
AT5G48900	AT5G48900
AT5G07295	AT5G07295
HST	AT5G48930
AT5G48960	AT5G48960
PRMT14	AT5G49020
AT5G07325	AT5G07325
ATJ49	AT5G49060
AT5G49152	AT5G49152
NA	NA
AT5G49220	AT5G49220
AT5G49280	AT5G49280
GATA16	AT5G49300
AT5G49350	AT5G49350
AT5G49390	AT5G49390
BZIP1	AT5G49450
AT5G49510	AT5G49510
WRKY48	AT5G49520
WRKY48	AT5G49520
NA	NA
BLOS2	AT5G49550
AT5G49555	AT5G49555
AT5G07435	AT5G07435
AT5G49610	AT5G49610
AT5G49620	AT5G49620
KIP	AT5G49680
AHL17	AT5G49700
FRO7	AT5G49740
AT5G49760	AT5G49760
AT5G49770	AT5G49770
HSP70-7	AT5G49910
NIFU2	AT5G49940
AT5G49950	AT5G49950
NAT5	AT5G49990
PAT09	AT5G50020
AT5G50100	AT5G50100
AT5G50170	AT5G50170
AT5G50170	AT5G50170
QS	AT5G50210
ATG16	AT5G50230
PIMT2	AT5G50240
AT5G50361	AT5G50361
CPI1	AT5G50375
AT5G50380	AT5G50380
AT5G50380	AT5G50380
UBC33	AT5G50430
AT5G50450	AT5G50450
SEC61G2	AT5G50460
SWEET10	AT5G50790
NA	NA
PDH2	AT5G50850
AT5G50900	AT5G50900
CLPC1	AT5G50920
NBP35	AT5G50960
AT5G51010	AT5G51010
CRL	AT5G51020
SDHAF2	AT5G51040
CLPD	AT5G51070
AT5G51080	AT5G51080
AT5G51110	AT5G51110
PABN1	AT5G51120
AT5G51140	AT5G51140
AT5G51150	AT5G51150
AT5G51220	AT5G51220
AT5G51260	AT5G51260
AT5G51260	AT5G51260
RH35	AT5G51280
AT5G51300	AT5G51300
DYAD	AT5G51330
AT5G51430	AT5G51430
TPPA	AT5G51460
NA	NA
MAP65-3	AT5G51600
RAR1	AT5G51700
KEA5	AT5G51710
AT5G51740	AT5G51740
AT5G51830	AT5G51830
TCP19	AT5G51910
DREB1D	AT5G51990
ERF025	AT5G52020
AT5G07855	AT5G07855
AT5G52070	AT5G52070
AT5G52180	AT5G52180
AT5G52200	AT5G52200
AT5G52210	AT5G52210
RUP1	AT5G52250
AT5G52260	AT5G52260
AT5G52270	AT5G52270
AT5G52280	AT5G52280
LTI65	AT5G52300
RD29A	AT5G52310
AT5G52380	AT5G52380
AT5G52410	AT5G52410
AT5G52420	AT5G52420
SCL8	AT5G52510
AT5G52530	AT5G52530
AT5G52550	AT5G52550
BETA-OHASE 2	AT5G52570
PCMP-H52	AT5G52630
AT5G52750	AT5G52750
AT5G52770	AT5G52770
p_MI0005448	AT5G52797
AT5G52815	AT5G52815
NLE1	AT5G52820
AT5G52840	AT5G52840
ABCG8	AT5G52860
ABCG8	AT5G52860
AT5G52880	AT5G52880
AT5G07925	AT5G07925
AT5G52910	AT5G52910
PKP2	AT5G52920
AT5G52930	AT5G52930
AT5G52950	AT5G52950
AT5G52960	AT5G52960
AT5G52980	AT5G52980
PHYL2.2	AT5G52990
TAP46	AT5G53000
AT5G53030	AT5G53030
AT5G53060	AT5G53060
SPMS	AT5G53120
CNGC1	AT5G53130
AT5G53140	AT5G53140
NA	NA
AT5G53220	AT5G53220
AT5G53270	AT5G53270
PDV1	AT5G53280
AT5G53270	AT5G53270
CRF3	AT5G53290
NA	NA
AT5G53310	AT5G53310
HPTG1	AT5G53340
CLPX1	AT5G53350
AT5G07975	AT5G07975
BOB1	AT5G53400
PAP14	AT5G53450
GLT1	AT5G53460
GLT1	AT5G53460
ACBP1	AT5G53470
TL17	AT5G53490
AT5G53500	AT5G53500
AT5G53500	AT5G53500
OPT9	AT5G53510
AT5G53570	AT5G53570
AT5G53590	AT5G53590
AT5G53620	AT5G53620
AT5G53650	AT5G53650
MLO11	AT5G53760
AT5G53850	AT5G53850
AT5G53860	AT5G53860
AT5G08065	AT5G08065
AT5G53940	AT5G53940
AT5G08085	AT5G08085
UGT79B9	AT5G53990
AT5G54020	AT5G54020
A3G2XYLT	AT5G54060
AT5G54075	AT5G54075
HGO	AT5G54080
AT5G08115	AT5G08115
AT5G54240	AT5G54240
VIII-2	AT5G54280
AT5G08175	AT5G08175
AT5G54365	AT5G54365
THE1	AT5G54380
AT5G54420	AT5G54420
PHOS32	AT5G54430
TRS130	AT5G54440
AT5G54450	AT5G54450
AT5G54470	AT5G54470
AT5G54480	AT5G54480
NA	NA
GH3.6	AT5G54510
GH3.6	AT5G54510
AT5G54530	AT5G54530
AT5G54585	AT5G54585
AT5G08225	AT5G08225
FH5	AT5G54650
GAUT12	AT5G54690
AT5G54700	AT5G54700
THI1	AT5G54770
AT5G54780	AT5G54780
AT5G54840	AT5G54840
AT5G54860	AT5G54860
RH32	AT5G54910
AT5G54920	AT5G54920
PDC2	AT5G54960
AT5G54970	AT5G54970
FIP2	AT5G55000
NA	NA
AT5G55045	AT5G55045
AT5G55070	AT5G55070
AT5G55090	AT5G55090
AT5G55100	AT5G55100
VTC5	AT5G55120
MOCS3	AT5G55130
AT5G55180	AT5G55180
RAN3	AT5G55190
AT5G55210	AT5G55210
TIG	AT5G55220
PPX2	AT5G55260
AT5G55310	AT5G55310
AT1	AT5G55380
EDM2	AT5G55390
FIM3	AT5G55400
NHX4	AT5G55470
XYLT	AT5G55500
AT5G55520	AT5G55520
AT5G55530	AT5G55530
MTERF9	AT5G55580
AT5G55620	AT5G55620
AT5G55640	AT5G55640
AT5G55660	AT5G55660
AT5G55670	AT5G55670
FLA1	AT5G55730
CRR21	AT5G55740
NMNAT	AT5G55810
AT5G55820	AT5G55820
AT5G55840	AT5G55840
AT5G55850	AT5G55850
AT5G55893	AT5G55893
D6PK	AT5G55910
AT5G55920	AT5G55920
AT5G55950	AT5G55950
AT5G55970	AT5G55970
AT5G56060	AT5G56060
COX15	AT5G56090
AT5G56100	AT5G56100
UBC30	AT5G56150
SFH14	AT5G56160
AT5G56170	AT5G56170
ARP8	AT5G56180
WIP2	AT5G56210
AT5G08435	AT5G08435
AT5G56260	AT5G56260
WRKY2	AT5G56270
EXPA14	AT5G56320
AT5G56365	AT5G56365
PSL4	AT5G56360
AT5G56450	AT5G56450
AT5G08585	AT5G08585
AT5G08595	AT5G08595
AT5G56610	AT5G56610
RPS30C	AT5G56670
HAG2	AT5G56740
AT5G56745	AT5G56745
SAT5	AT5G56760
AT5G56800	AT5G56800
AT5G08655	AT5G08655
BGAL4	AT5G56870
AT5G56880	AT5G56880
AT5G56890	AT5G56890
AT5G56900	AT5G56900
AT5G56910	AT5G56910
NAP1	AT5G56950
AT5G08675	AT5G08675
AT5G08675	AT5G08675
AT5G08685	AT5G08685
AT5G56980	AT5G56980
IQM5	AT5G57010
CKL12	AT5G57015
LUT2	AT5G57030
AT5G57040	AT5G57040
ABI2	AT5G57050
AT5G57070	AT5G57070
AT5G57080	AT5G57080
AT5G57100	AT5G57100
ACA8	AT5G57110
AT5G57123	AT5G57123
CIA2	AT5G57180
AT5G57280	AT5G57280
COQ5	AT5G57300
AT5G57340	AT5G57340
AT5G57345	AT5G57345
AHA3	AT5G57350
AIL5	AT5G57390
AT5G57460	AT5G57460
VDAC4	AT5G57490
ZFP2	AT5G57520
CBP60B	AT5G57580
AT5G57610	AT5G57610
AT5G57610	AT5G57610
CIPK21	AT5G57630
COL5	AT5G57660
AT5G08745	AT5G08745
AT5G08765	AT5G08765
AT5G57700	AT5G57700
DGK4	AT5G57690
AT5G57720	AT5G57720
AT5G57760	AT5G57760
AT5G57780	AT5G57780
AT5G57785	AT5G57785
CER3	AT5G57800
COX6B-2	AT5G57815
SKIP1	AT5G57900
AT5G57970	AT5G57970
